0,0.983739837398374,0.926829268292683,0.0569105691056911,0.032520325203252,0.105691056910569,0.32520325203252,0.0487804878048781,0,0.0975609756097561,0.398373983739837,0.195121951219512,0.146341463414634
0.983739837398374,0,0,0,0,0,0,0.00813008130081301,0,0.00813008130081301,0,0,0
0.926829268292683,0,0,0.0569105691056911,0,0.203252032520325,0.658536585365854,0.146341463414634,0,0.154471544715447,0.642276422764228,0.447154471544715,0.292682926829268
0.0569105691056911,0,0.0569105691056911,0,0,0.0813008130081301,0,0.658536585365854,0,0.0813008130081301,0.0731707317073171,0.105691056910569,0.040650406504065
0.032520325203252,0,0,0,0,0.0731707317073171,0,0.130081300813008,0,0.626016260162602,0.040650406504065,0.0731707317073171,0.024390243902439
0.105691056910569,0,0.203252032520325,0.0813008130081301,0.0731707317073171,0,0,0.219512195121951,0,0.211382113821138,0.203252032520325,0.219512195121951,0.154471544715447
0.32520325203252,0,0.658536585365854,0,0,0,0,0.00813008130081301,0,0.00813008130081301,0,0,0
0.0487804878048781,0.00813008130081301,0.146341463414634,0.658536585365854,0.130081300813008,0.219512195121951,0.00813008130081301,0,1,0.252032520325203,0.138211382113821,0.186991869918699,0.113821138211382
0,0,0,0,0,0,0,1,0,0,0,0,0
0.0975609756097561,0.00813008130081301,0.154471544715447,0.0813008130081301,0.626016260162602,0.211382113821138,0.00813008130081301,0.252032520325203,0,0,0.154471544715447,0.186991869918699,0.138211382113821
0.398373983739837,0,0.642276422764228,0.0731707317073171,0.040650406504065,0.203252032520325,0,0.138211382113821,0,0.154471544715447,0,0.333333333333333,0.284552845528455
0.195121951219512,0,0.447154471544715,0.105691056910569,0.0731707317073171,0.219512195121951,0,0.186991869918699,0,0.186991869918699,0.333333333333333,0,0.24390243902439
0.146341463414634,0,0.292682926829268,0.040650406504065,0.024390243902439,0.154471544715447,0,0.113821138211382,0,0.138211382113821,0.284552845528455,0.24390243902439,0
